Experiment Results:
Epoch 451: Train Loss = 0.2384, Val Acc = 0.6870
Epoch 452: Train Loss = 0.2235, Val Acc = 0.7826
Epoch 453: Train Loss = 0.2235, Val Acc = 0.7739
Epoch 454: Train Loss = 0.2402, Val Acc = 0.7304
Epoch 455: Train Loss = 0.2533, Val Acc = 0.6609
Epoch 456: Train Loss = 0.2253, Val Acc = 0.7391
Epoch 457: Train Loss = 0.2421, Val Acc = 0.6609
Epoch 458: Train Loss = 0.2458, Val Acc = 0.7043
Epoch 459: Train Loss = 0.2253, Val Acc = 0.7826
Epoch 460: Train Loss = 0.2253, Val Acc = 0.7652
Epoch 461: Train Loss = 0.2179, Val Acc = 0.7652
Epoch 462: Train Loss = 0.3296, Val Acc = 0.6087
Epoch 463: Train Loss = 0.2514, Val Acc = 0.6522
Epoch 464: Train Loss = 0.2291, Val Acc = 0.7652
Epoch 465: Train Loss = 0.4413, Val Acc = 0.5217
Epoch 466: Train Loss = 0.3985, Val Acc = 0.5913
Epoch 467: Train Loss = 0.3482, Val Acc = 0.6087
Epoch 468: Train Loss = 0.2365, Val Acc = 0.7739
Epoch 469: Train Loss = 0.2179, Val Acc = 0.7565
Epoch 470: Train Loss = 0.2253, Val Acc = 0.7565
Epoch 471: Train Loss = 0.2123, Val Acc = 0.7652
Epoch 472: Train Loss = 0.3426, Val Acc = 0.6087
Epoch 473: Train Loss = 0.2253, Val Acc = 0.7391
Epoch 474: Train Loss = 0.2439, Val Acc = 0.6609
Epoch 475: Train Loss = 0.2309, Val Acc = 0.7652
Epoch 476: Train Loss = 0.2235, Val Acc = 0.7304
Epoch 477: Train Loss = 0.2495, Val Acc = 0.6783
Epoch 478: Train Loss = 0.3333, Val Acc = 0.6087
Epoch 479: Train Loss = 0.2458, Val Acc = 0.6522
Epoch 480: Train Loss = 0.2160, Val Acc = 0.7739
Epoch 481: Train Loss = 0.2346, Val Acc = 0.7565
Epoch 482: Train Loss = 0.2402, Val Acc = 0.7217
Epoch 483: Train Loss = 0.2216, Val Acc = 0.7739
Epoch 484: Train Loss = 0.2346, Val Acc = 0.6522
Epoch 485: Train Loss = 0.2291, Val Acc = 0.7913
Epoch 486: Train Loss = 0.2365, Val Acc = 0.7739
Epoch 487: Train Loss = 0.2384, Val Acc = 0.7913
Epoch 488: Train Loss = 0.2253, Val Acc = 0.7478
Epoch 489: Train Loss = 0.2272, Val Acc = 0.7391
Epoch 490: Train Loss = 0.2495, Val Acc = 0.7913
Epoch 491: Train Loss = 0.2514, Val Acc = 0.7826
Epoch 492: Train Loss = 0.2439, Val Acc = 0.6870
Epoch 493: Train Loss = 0.2495, Val Acc = 0.6696
Epoch 494: Train Loss = 0.2253, Val Acc = 0.7217
Epoch 495: Train Loss = 0.2253, Val Acc = 0.7826
Epoch 496: Train Loss = 0.2179, Val Acc = 0.7565
Epoch 497: Train Loss = 0.2197, Val Acc = 0.7739
Epoch 498: Train Loss = 0.2495, Val Acc = 0.6870
Epoch 499: Train Loss = 0.2179, Val Acc = 0.6957
Epoch 500: Train Loss = 0.2346, Val Acc = 0.7913
Epoch 501: Train Loss = 0.2328, Val Acc = 0.6957
Epoch 502: Train Loss = 0.2216, Val Acc = 0.7130
Epoch 503: Train Loss = 0.2272, Val Acc = 0.7304
Epoch 504: Train Loss = 0.2533, Val Acc = 0.6609
Epoch 505: Train Loss = 0.2365, Val Acc = 0.7304
Epoch 506: Train Loss = 0.3389, Val Acc = 0.6087
Epoch 507: Train Loss = 0.2421, Val Acc = 0.7652
Epoch 508: Train Loss = 0.2253, Val Acc = 0.7217
Epoch 509: Train Loss = 0.2533, Val Acc = 0.7826
Epoch 510: Train Loss = 0.2328, Val Acc = 0.6957
Epoch 511: Train Loss = 0.2458, Val Acc = 0.6870
Epoch 512: Train Loss = 0.2458, Val Acc = 0.7130
Epoch 513: Train Loss = 0.2179, Val Acc = 0.7565
Epoch 514: Train Loss = 0.2588, Val Acc = 0.6348
Epoch 515: Train Loss = 0.2495, Val Acc = 0.7826
Epoch 516: Train Loss = 0.4525, Val Acc = 0.5043
Epoch 517: Train Loss = 0.2272, Val Acc = 0.7565
Epoch 518: Train Loss = 0.2346, Val Acc = 0.7652
Epoch 519: Train Loss = 0.2421, Val Acc = 0.7826
Epoch 520: Train Loss = 0.2421, Val Acc = 0.7739
Epoch 521: Train Loss = 0.2328, Val Acc = 0.7565
Epoch 522: Train Loss = 0.4302, Val Acc = 0.5478
Epoch 523: Train Loss = 0.2253, Val Acc = 0.7913
Epoch 524: Train Loss = 0.2533, Val Acc = 0.6522
Epoch 525: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 526: Train Loss = 0.2402, Val Acc = 0.7304
Epoch 527: Train Loss = 0.2235, Val Acc = 0.7391
Epoch 528: Train Loss = 0.2235, Val Acc = 0.7565
Epoch 529: Train Loss = 0.2551, Val Acc = 0.6609
Epoch 530: Train Loss = 0.2570, Val Acc = 0.6609
Epoch 531: Train Loss = 0.2197, Val Acc = 0.7913
Epoch 532: Train Loss = 0.2216, Val Acc = 0.7130
Epoch 533: Train Loss = 0.2961, Val Acc = 0.6261
Epoch 534: Train Loss = 0.3184, Val Acc = 0.6174
Epoch 535: Train Loss = 0.2309, Val Acc = 0.7652
Epoch 536: Train Loss = 0.3128, Val Acc = 0.6087
Epoch 537: Train Loss = 0.5102, Val Acc = 0.4435
Epoch 538: Train Loss = 0.2514, Val Acc = 0.7304
Epoch 539: Train Loss = 0.2477, Val Acc = 0.6957
Epoch 540: Train Loss = 0.2421, Val Acc = 0.7217
Epoch 541: Train Loss = 0.2346, Val Acc = 0.7826
Epoch 542: Train Loss = 0.2328, Val Acc = 0.7652
Epoch 543: Train Loss = 0.2291, Val Acc = 0.6870
Epoch 544: Train Loss = 0.2309, Val Acc = 0.7478
Epoch 545: Train Loss = 0.3296, Val Acc = 0.6522
Epoch 546: Train Loss = 0.3445, Val Acc = 0.6261
Epoch 547: Train Loss = 0.2365, Val Acc = 0.6696
Epoch 548: Train Loss = 0.2235, Val Acc = 0.7826
Epoch 549: Train Loss = 0.2216, Val Acc = 0.7739
Epoch 550: Train Loss = 0.2142, Val Acc = 0.7652
Epoch 551: Train Loss = 0.2439, Val Acc = 0.6870
Epoch 552: Train Loss = 0.2402, Val Acc = 0.6957
Epoch 553: Train Loss = 0.2328, Val Acc = 0.7130
Epoch 554: Train Loss = 0.2291, Val Acc = 0.7826
Epoch 555: Train Loss = 0.2328, Val Acc = 0.7130
Epoch 556: Train Loss = 0.2253, Val Acc = 0.7130
Epoch 557: Train Loss = 0.2142, Val Acc = 0.7565
Epoch 558: Train Loss = 0.2421, Val Acc = 0.7304
Epoch 559: Train Loss = 0.2514, Val Acc = 0.7304
Epoch 560: Train Loss = 0.2365, Val Acc = 0.7304
Epoch 561: Train Loss = 0.3091, Val Acc = 0.6348
Epoch 562: Train Loss = 0.3464, Val Acc = 0.5913
Epoch 563: Train Loss = 0.3389, Val Acc = 0.6000
Epoch 564: Train Loss = 0.2570, Val Acc = 0.6174
Epoch 565: Train Loss = 0.4339, Val Acc = 0.5478
Epoch 566: Train Loss = 0.2272, Val Acc = 0.7304
Epoch 567: Train Loss = 0.2495, Val Acc = 0.7043
Epoch 568: Train Loss = 0.2197, Val Acc = 0.7565
Epoch 569: Train Loss = 0.2365, Val Acc = 0.7217
Epoch 570: Train Loss = 0.2570, Val Acc = 0.7913
Epoch 571: Train Loss = 0.2160, Val Acc = 0.7565
Epoch 572: Train Loss = 0.2384, Val Acc = 0.7826
Epoch 573: Train Loss = 0.2495, Val Acc = 0.6783
Epoch 574: Train Loss = 0.4507, Val Acc = 0.5043
Epoch 575: Train Loss = 0.2179, Val Acc = 0.7739
Epoch 576: Train Loss = 0.2495, Val Acc = 0.6435
Epoch 577: Train Loss = 0.2384, Val Acc = 0.6696
Epoch 578: Train Loss = 0.2216, Val Acc = 0.7652
Epoch 579: Train Loss = 0.2328, Val Acc = 0.7913
Epoch 580: Train Loss = 0.2402, Val Acc = 0.7304
Epoch 581: Train Loss = 0.2253, Val Acc = 0.7739
Epoch 582: Train Loss = 0.3873, Val Acc = 0.6087
Epoch 583: Train Loss = 0.2346, Val Acc = 0.7826
Epoch 584: Train Loss = 0.2346, Val Acc = 0.7739
Epoch 585: Train Loss = 0.3073, Val Acc = 0.6000
Epoch 586: Train Loss = 0.2328, Val Acc = 0.7478
Epoch 587: Train Loss = 0.2570, Val Acc = 0.6609
Epoch 588: Train Loss = 0.2235, Val Acc = 0.7304
Epoch 589: Train Loss = 0.2235, Val Acc = 0.7391
Epoch 590: Train Loss = 0.2439, Val Acc = 0.7913
Epoch 591: Train Loss = 0.2421, Val Acc = 0.6522
Epoch 592: Train Loss = 0.2216, Val Acc = 0.7652
Epoch 593: Train Loss = 0.2216, Val Acc = 0.7826
Epoch 594: Train Loss = 0.2309, Val Acc = 0.7304
Epoch 595: Train Loss = 0.2402, Val Acc = 0.7739
Epoch 596: Train Loss = 0.2291, Val Acc = 0.7130
Epoch 597: Train Loss = 0.2309, Val Acc = 0.7478
Epoch 598: Train Loss = 0.2514, Val Acc = 0.6609
Epoch 599: Train Loss = 0.2291, Val Acc = 0.7913
Epoch 600: Train Loss = 0.2421, Val Acc = 0.7652
Epoch 601: Train Loss = 0.2309, Val Acc = 0.7304
Epoch 602: Train Loss = 0.3371, Val Acc = 0.6174
Epoch 603: Train Loss = 0.2477, Val Acc = 0.6696
Epoch 604: Train Loss = 0.2179, Val Acc = 0.7652
Epoch 605: Train Loss = 0.4209, Val Acc = 0.5739
Epoch 606: Train Loss = 0.2197, Val Acc = 0.7565
Epoch 607: Train Loss = 0.2179, Val Acc = 0.7478
Epoch 608: Train Loss = 0.2160, Val Acc = 0.7565
Epoch 609: Train Loss = 0.2514, Val Acc = 0.7826
Epoch 610: Train Loss = 0.2179, Val Acc = 0.7652
Epoch 611: Train Loss = 0.2123, Val Acc = 0.7565
Epoch 612: Train Loss = 0.2495, Val Acc = 0.6783
Epoch 613: Train Loss = 0.2346, Val Acc = 0.7739
Epoch 614: Train Loss = 0.3464, Val Acc = 0.5652
Epoch 615: Train Loss = 0.2142, Val Acc = 0.7565
Epoch 616: Train Loss = 0.2328, Val Acc = 0.7826
Epoch 617: Train Loss = 0.3464, Val Acc = 0.6000
Epoch 618: Train Loss = 0.2216, Val Acc = 0.7826
Epoch 619: Train Loss = 0.2235, Val Acc = 0.7913
Epoch 620: Train Loss = 0.2384, Val Acc = 0.7391
Epoch 621: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 622: Train Loss = 0.2253, Val Acc = 0.7304
Epoch 623: Train Loss = 0.2477, Val Acc = 0.7043
Epoch 624: Train Loss = 0.2384, Val Acc = 0.7217
Epoch 625: Train Loss = 0.2235, Val Acc = 0.7652
Epoch 626: Train Loss = 0.2309, Val Acc = 0.7565
Epoch 627: Train Loss = 0.2439, Val Acc = 0.6609
Epoch 628: Train Loss = 0.2309, Val Acc = 0.7130
Epoch 629: Train Loss = 0.2439, Val Acc = 0.6783
Epoch 630: Train Loss = 0.3315, Val Acc = 0.6087
Epoch 631: Train Loss = 0.4600, Val Acc = 0.5130
Epoch 632: Train Loss = 0.3315, Val Acc = 0.6087
Epoch 633: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 634: Train Loss = 0.4320, Val Acc = 0.5391
Epoch 635: Train Loss = 0.2253, Val Acc = 0.7304
Epoch 636: Train Loss = 0.2384, Val Acc = 0.7391
Epoch 637: Train Loss = 0.2365, Val Acc = 0.7739
Epoch 638: Train Loss = 0.2328, Val Acc = 0.6783
Epoch 639: Train Loss = 0.2570, Val Acc = 0.6609
Epoch 640: Train Loss = 0.3613, Val Acc = 0.5826
Epoch 641: Train Loss = 0.2533, Val Acc = 0.6348
Epoch 642: Train Loss = 0.2458, Val Acc = 0.6957
Epoch 643: Train Loss = 0.2216, Val Acc = 0.6957
Epoch 644: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 645: Train Loss = 0.2253, Val Acc = 0.7478
Epoch 646: Train Loss = 0.2495, Val Acc = 0.6783
Epoch 647: Train Loss = 0.2291, Val Acc = 0.7130
Epoch 648: Train Loss = 0.2328, Val Acc = 0.7739
Epoch 649: Train Loss = 0.2272, Val Acc = 0.7913
Epoch 650: Train Loss = 0.2346, Val Acc = 0.7478
Epoch 651: Train Loss = 0.2328, Val Acc = 0.7652
Epoch 652: Train Loss = 0.2533, Val Acc = 0.6609
Epoch 653: Train Loss = 0.2365, Val Acc = 0.7652
Epoch 654: Train Loss = 0.2439, Val Acc = 0.7217
Epoch 655: Train Loss = 0.3035, Val Acc = 0.6261
Epoch 656: Train Loss = 0.2402, Val Acc = 0.7130
Epoch 657: Train Loss = 0.4022, Val Acc = 0.5913
Epoch 658: Train Loss = 0.2402, Val Acc = 0.6435
Epoch 659: Train Loss = 0.2272, Val Acc = 0.7565
Epoch 660: Train Loss = 0.2495, Val Acc = 0.6609
Epoch 661: Train Loss = 0.3911, Val Acc = 0.5913
Epoch 662: Train Loss = 0.3482, Val Acc = 0.6000
Epoch 663: Train Loss = 0.2291, Val Acc = 0.7130
Epoch 664: Train Loss = 0.2514, Val Acc = 0.7739
Epoch 665: Train Loss = 0.2365, Val Acc = 0.7565
Epoch 666: Train Loss = 0.4451, Val Acc = 0.5478
Epoch 667: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 668: Train Loss = 0.2514, Val Acc = 0.6609
Epoch 669: Train Loss = 0.2514, Val Acc = 0.6783
Epoch 670: Train Loss = 0.2346, Val Acc = 0.7217
Epoch 671: Train Loss = 0.2384, Val Acc = 0.7130
Epoch 672: Train Loss = 0.2402, Val Acc = 0.7130
Epoch 673: Train Loss = 0.2142, Val Acc = 0.7652
Epoch 674: Train Loss = 0.4600, Val Acc = 0.5043
Epoch 675: Train Loss = 0.4469, Val Acc = 0.4957
Epoch 676: Train Loss = 0.2272, Val Acc = 0.7478
Epoch 677: Train Loss = 0.2346, Val Acc = 0.7217
Epoch 678: Train Loss = 0.2235, Val Acc = 0.8000
Epoch 679: Train Loss = 0.2216, Val Acc = 0.7304
Epoch 680: Train Loss = 0.2384, Val Acc = 0.7391
Epoch 681: Train Loss = 0.2142, Val Acc = 0.7652
Epoch 682: Train Loss = 0.2458, Val Acc = 0.6522
Epoch 683: Train Loss = 0.2328, Val Acc = 0.7913
Epoch 684: Train Loss = 0.2179, Val Acc = 0.7652
Epoch 685: Train Loss = 0.2346, Val Acc = 0.7043
Epoch 686: Train Loss = 0.2272, Val Acc = 0.7478
Epoch 687: Train Loss = 0.2197, Val Acc = 0.7565
Epoch 688: Train Loss = 0.2495, Val Acc = 0.6957
Epoch 689: Train Loss = 0.2216, Val Acc = 0.7391
Epoch 690: Train Loss = 0.3147, Val Acc = 0.6087
Epoch 691: Train Loss = 0.3222, Val Acc = 0.6174
Epoch 692: Train Loss = 0.2179, Val Acc = 0.7478
Epoch 693: Train Loss = 0.4749, Val Acc = 0.4783
Epoch 694: Train Loss = 0.2402, Val Acc = 0.6957
Epoch 695: Train Loss = 0.2253, Val Acc = 0.7739
Epoch 696: Train Loss = 0.2402, Val Acc = 0.6609
Epoch 697: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 698: Train Loss = 0.2253, Val Acc = 0.7652
Epoch 699: Train Loss = 0.2291, Val Acc = 0.6870
Epoch 700: Train Loss = 0.2291, Val Acc = 0.8000
Epoch 701: Train Loss = 0.2439, Val Acc = 0.7130
Epoch 702: Train Loss = 0.2216, Val Acc = 0.7826
Epoch 703: Train Loss = 0.2514, Val Acc = 0.6870
Epoch 704: Train Loss = 0.2123, Val Acc = 0.7478
Epoch 705: Train Loss = 0.2384, Val Acc = 0.7130
Epoch 706: Train Loss = 0.2142, Val Acc = 0.7217
Epoch 707: Train Loss = 0.2104, Val Acc = 0.7739
Epoch 708: Train Loss = 0.2235, Val Acc = 0.7565
Epoch 709: Train Loss = 0.2868, Val Acc = 0.6087
Epoch 710: Train Loss = 0.2291, Val Acc = 0.7565
Epoch 711: Train Loss = 0.3222, Val Acc = 0.6000
Epoch 712: Train Loss = 0.2272, Val Acc = 0.7652
Epoch 713: Train Loss = 0.2402, Val Acc = 0.7739
Epoch 714: Train Loss = 0.3371, Val Acc = 0.6087
Epoch 715: Train Loss = 0.3780, Val Acc = 0.5913
Epoch 716: Train Loss = 0.2998, Val Acc = 0.6174
Epoch 717: Train Loss = 0.2402, Val Acc = 0.7565
Epoch 718: Train Loss = 0.2346, Val Acc = 0.7565
Epoch 719: Train Loss = 0.2160, Val Acc = 0.7652
Epoch 720: Train Loss = 0.2868, Val Acc = 0.6261
Epoch 721: Train Loss = 0.2272, Val Acc = 0.7478
Epoch 722: Train Loss = 0.2253, Val Acc = 0.7478
Epoch 723: Train Loss = 0.2197, Val Acc = 0.7478
Epoch 724: Train Loss = 0.2346, Val Acc = 0.7391
Epoch 725: Train Loss = 0.2477, Val Acc = 0.7304
Epoch 726: Train Loss = 0.2235, Val Acc = 0.7130
Epoch 727: Train Loss = 0.2328, Val Acc = 0.7304
Epoch 728: Train Loss = 0.2365, Val Acc = 0.7043
Epoch 729: Train Loss = 0.2328, Val Acc = 0.7826
Epoch 730: Train Loss = 0.2253, Val Acc = 0.7565
Epoch 731: Train Loss = 0.2272, Val Acc = 0.7391
Epoch 732: Train Loss = 0.2104, Val Acc = 0.7652
Epoch 733: Train Loss = 0.2123, Val Acc = 0.7478
Epoch 734: Train Loss = 0.2235, Val Acc = 0.7565
Epoch 735: Train Loss = 0.2309, Val Acc = 0.7043
Epoch 736: Train Loss = 0.2272, Val Acc = 0.7478
Epoch 737: Train Loss = 0.2402, Val Acc = 0.7043
Epoch 738: Train Loss = 0.2235, Val Acc = 0.7913
Epoch 739: Train Loss = 0.2291, Val Acc = 0.7130
Epoch 740: Train Loss = 0.2439, Val Acc = 0.6696
Epoch 741: Train Loss = 0.3426, Val Acc = 0.6000
Epoch 742: Train Loss = 0.2477, Val Acc = 0.6522
Epoch 743: Train Loss = 0.3333, Val Acc = 0.6087
Epoch 744: Train Loss = 0.2384, Val Acc = 0.7565
Epoch 745: Train Loss = 0.3277, Val Acc = 0.6174
Epoch 746: Train Loss = 0.2253, Val Acc = 0.7304
Epoch 747: Train Loss = 0.2216, Val Acc = 0.7304
Epoch 748: Train Loss = 0.2160, Val Acc = 0.7652
Epoch 749: Train Loss = 0.2197, Val Acc = 0.7652
Epoch 750: Train Loss = 0.2346, Val Acc = 0.6609
Epoch 751: Train Loss = 0.2235, Val Acc = 0.7565
Epoch 752: Train Loss = 0.2495, Val Acc = 0.6870
Epoch 753: Train Loss = 0.2328, Val Acc = 0.7130
Epoch 754: Train Loss = 0.2365, Val Acc = 0.6957
Epoch 755: Train Loss = 0.2291, Val Acc = 0.7739
Epoch 756: Train Loss = 0.2477, Val Acc = 0.7130
Epoch 757: Train Loss = 0.2197, Val Acc = 0.7652
Epoch 758: Train Loss = 0.2533, Val Acc = 0.6696
Epoch 759: Train Loss = 0.2160, Val Acc = 0.7826
Epoch 760: Train Loss = 0.2458, Val Acc = 0.6522
Epoch 761: Train Loss = 0.2235, Val Acc = 0.7913
Epoch 762: Train Loss = 0.2235, Val Acc = 0.7739
Epoch 763: Train Loss = 0.2365, Val Acc = 0.7043
Epoch 764: Train Loss = 0.2477, Val Acc = 0.6696
Epoch 765: Train Loss = 0.2905, Val Acc = 0.6087
Epoch 766: Train Loss = 0.3929, Val Acc = 0.5826
Epoch 767: Train Loss = 0.3073, Val Acc = 0.5913
Epoch 768: Train Loss = 0.2328, Val Acc = 0.7043
Epoch 769: Train Loss = 0.2253, Val Acc = 0.7826
Epoch 770: Train Loss = 0.2291, Val Acc = 0.7043
Epoch 771: Train Loss = 0.2235, Val Acc = 0.7913
Epoch 772: Train Loss = 0.2086, Val Acc = 0.7739
Epoch 773: Train Loss = 0.2272, Val Acc = 0.7217
Epoch 774: Train Loss = 0.2495, Val Acc = 0.7565
Epoch 775: Train Loss = 0.2514, Val Acc = 0.7043
Epoch 776: Train Loss = 0.2439, Val Acc = 0.6957
Epoch 777: Train Loss = 0.2365, Val Acc = 0.7739
Epoch 778: Train Loss = 0.2291, Val Acc = 0.6870
Epoch 779: Train Loss = 0.3277, Val Acc = 0.6000
Epoch 780: Train Loss = 0.2253, Val Acc = 0.7478
Epoch 781: Train Loss = 0.3054, Val Acc = 0.6087
Epoch 782: Train Loss = 0.2272, Val Acc = 0.7043
Epoch 783: Train Loss = 0.2365, Val Acc = 0.6870
Epoch 784: Train Loss = 0.2477, Val Acc = 0.6609
Epoch 785: Train Loss = 0.2551, Val Acc = 0.6435
Epoch 786: Train Loss = 0.4804, Val Acc = 0.4609
Epoch 787: Train Loss = 0.2365, Val Acc = 0.7913
Epoch 788: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 789: Train Loss = 0.3147, Val Acc = 0.6261
Epoch 790: Train Loss = 0.2365, Val Acc = 0.7739
Epoch 791: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 792: Train Loss = 0.2998, Val Acc = 0.6174
Epoch 793: Train Loss = 0.2253, Val Acc = 0.7652
Epoch 794: Train Loss = 0.2346, Val Acc = 0.7739
Epoch 795: Train Loss = 0.3482, Val Acc = 0.5913
Epoch 796: Train Loss = 0.2421, Val Acc = 0.7739
Epoch 797: Train Loss = 0.2160, Val Acc = 0.6957
Epoch 798: Train Loss = 0.2924, Val Acc = 0.6087
Epoch 799: Train Loss = 0.3836, Val Acc = 0.6348
Epoch 800: Train Loss = 0.3520, Val Acc = 0.5826
Epoch 801: Train Loss = 0.3259, Val Acc = 0.6087
Epoch 802: Train Loss = 0.3073, Val Acc = 0.6087
Epoch 803: Train Loss = 0.2402, Val Acc = 0.7043
Epoch 804: Train Loss = 0.2309, Val Acc = 0.7217
Epoch 805: Train Loss = 0.2272, Val Acc = 0.7130
Epoch 806: Train Loss = 0.2253, Val Acc = 0.7304
Epoch 807: Train Loss = 0.2160, Val Acc = 0.7739
Epoch 808: Train Loss = 0.2179, Val Acc = 0.7043
Epoch 809: Train Loss = 0.2346, Val Acc = 0.7652
Epoch 810: Train Loss = 0.2421, Val Acc = 0.6609
Epoch 811: Train Loss = 0.2160, Val Acc = 0.7478
Epoch 812: Train Loss = 0.2291, Val Acc = 0.8000
Epoch 813: Train Loss = 0.2477, Val Acc = 0.6696
Epoch 814: Train Loss = 0.2216, Val Acc = 0.7739
Epoch 815: Train Loss = 0.2421, Val Acc = 0.7043
Epoch 816: Train Loss = 0.3408, Val Acc = 0.6087
Epoch 817: Train Loss = 0.3240, Val Acc = 0.6000
Epoch 818: Train Loss = 0.2588, Val Acc = 0.6609
Epoch 819: Train Loss = 0.2384, Val Acc = 0.7652
Epoch 820: Train Loss = 0.2514, Val Acc = 0.6696
Epoch 821: Train Loss = 0.2216, Val Acc = 0.7304
Epoch 822: Train Loss = 0.2291, Val Acc = 0.7043
Epoch 823: Train Loss = 0.2160, Val Acc = 0.7565
Epoch 824: Train Loss = 0.2272, Val Acc = 0.6957
Epoch 825: Train Loss = 0.2365, Val Acc = 0.7217
Epoch 826: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 827: Train Loss = 0.2607, Val Acc = 0.6609
Epoch 828: Train Loss = 0.2291, Val Acc = 0.7217
Epoch 829: Train Loss = 0.2663, Val Acc = 0.6696
Epoch 830: Train Loss = 0.2384, Val Acc = 0.7739
Epoch 831: Train Loss = 0.4302, Val Acc = 0.5826
Epoch 832: Train Loss = 0.2197, Val Acc = 0.7130
Epoch 833: Train Loss = 0.2365, Val Acc = 0.7217
Epoch 834: Train Loss = 0.2421, Val Acc = 0.7739
Epoch 835: Train Loss = 0.2346, Val Acc = 0.7304
Epoch 836: Train Loss = 0.2142, Val Acc = 0.7739
Epoch 837: Train Loss = 0.2533, Val Acc = 0.6609
Epoch 838: Train Loss = 0.2328, Val Acc = 0.7739
Epoch 839: Train Loss = 0.2272, Val Acc = 0.6957
Epoch 840: Train Loss = 0.2142, Val Acc = 0.7739
Epoch 841: Train Loss = 0.2439, Val Acc = 0.6957
Epoch 842: Train Loss = 0.3371, Val Acc = 0.6000
Epoch 843: Train Loss = 0.2533, Val Acc = 0.6783
Epoch 844: Train Loss = 0.4991, Val Acc = 0.4522
Epoch 845: Train Loss = 0.3743, Val Acc = 0.6087
Epoch 846: Train Loss = 0.3054, Val Acc = 0.6000
Epoch 847: Train Loss = 0.3389, Val Acc = 0.6087
Epoch 848: Train Loss = 0.2272, Val Acc = 0.7739
Epoch 849: Train Loss = 0.2272, Val Acc = 0.7478
Epoch 850: Train Loss = 0.2477, Val Acc = 0.7652
Epoch 851: Train Loss = 0.3352, Val Acc = 0.5913
Epoch 852: Train Loss = 0.5047, Val Acc = 0.4261
Epoch 853: Train Loss = 0.2272, Val Acc = 0.7304
Epoch 854: Train Loss = 0.2291, Val Acc = 0.7391
Epoch 855: Train Loss = 0.2402, Val Acc = 0.6957
Epoch 856: Train Loss = 0.2179, Val Acc = 0.7565
Epoch 857: Train Loss = 0.2328, Val Acc = 0.7130
Epoch 858: Train Loss = 0.2253, Val Acc = 0.7739
Epoch 859: Train Loss = 0.2570, Val Acc = 0.7913
Epoch 860: Train Loss = 0.2272, Val Acc = 0.7217
Epoch 861: Train Loss = 0.4413, Val Acc = 0.5478
Epoch 862: Train Loss = 0.2346, Val Acc = 0.7826
Epoch 863: Train Loss = 0.2346, Val Acc = 0.7739
Epoch 864: Train Loss = 0.2272, Val Acc = 0.7130
Epoch 865: Train Loss = 0.2272, Val Acc = 0.7739
Epoch 866: Train Loss = 0.2253, Val Acc = 0.7565
Epoch 867: Train Loss = 0.2309, Val Acc = 0.7565
Epoch 868: Train Loss = 0.2980, Val Acc = 0.6000
Epoch 869: Train Loss = 0.2291, Val Acc = 0.7739
Epoch 870: Train Loss = 0.2309, Val Acc = 0.7652
Epoch 871: Train Loss = 0.2477, Val Acc = 0.7826
Epoch 872: Train Loss = 0.2197, Val Acc = 0.7565
Epoch 873: Train Loss = 0.2514, Val Acc = 0.6696
Epoch 874: Train Loss = 0.2514, Val Acc = 0.6609
Epoch 875: Train Loss = 0.2477, Val Acc = 0.7130
Epoch 876: Train Loss = 0.2346, Val Acc = 0.7217
Epoch 877: Train Loss = 0.2328, Val Acc = 0.7739
Epoch 878: Train Loss = 0.2197, Val Acc = 0.7739
Epoch 879: Train Loss = 0.2272, Val Acc = 0.7130
Epoch 880: Train Loss = 0.2291, Val Acc = 0.7478
Epoch 881: Train Loss = 0.3426, Val Acc = 0.6087
Epoch 882: Train Loss = 0.2477, Val Acc = 0.6957
Epoch 883: Train Loss = 0.2384, Val Acc = 0.6783
Epoch 884: Train Loss = 0.2272, Val Acc = 0.7130
Epoch 885: Train Loss = 0.3203, Val Acc = 0.6087
Epoch 886: Train Loss = 0.3762, Val Acc = 0.5913
Epoch 887: Train Loss = 0.2235, Val Acc = 0.6957
Epoch 888: Train Loss = 0.2197, Val Acc = 0.7739
Epoch 889: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 890: Train Loss = 0.2291, Val Acc = 0.7304
Epoch 891: Train Loss = 0.2235, Val Acc = 0.7391
Epoch 892: Train Loss = 0.2328, Val Acc = 0.7913
Epoch 893: Train Loss = 0.2458, Val Acc = 0.6957
Epoch 894: Train Loss = 0.2402, Val Acc = 0.6957
Epoch 895: Train Loss = 0.2514, Val Acc = 0.6609
Epoch 896: Train Loss = 0.2253, Val Acc = 0.7391
Epoch 897: Train Loss = 0.2216, Val Acc = 0.7652
Epoch 898: Train Loss = 0.5084, Val Acc = 0.4609
Epoch 899: Train Loss = 0.2402, Val Acc = 0.7565
Epoch 900: Train Loss = 0.2421, Val Acc = 0.7043
Epoch 901: Train Loss = 0.2216, Val Acc = 0.7130
